id,name,price,quantity,discount,priority,productType,type,imageUrl,description,createdAt,updatedAt,code
cme04pe3z002ivw44uw0qxuw8,MALTA UMA MELANOIDINA ROJO PASION X 1 KG,1475,1 kg,No,0,Ingrediente,Malta,no-imagen,"Una malta melanoidina que al contrario de la malta melanoidina de Pauls Malt (That Miserable Fish) tiene alto poder enzimático por lo cual se puede usar como malta base. Proporciona un color rubí y cuerpo a su cerveza sin otorgarle la dulzura de una malta cristal. Esta malta es ideal para hacer Amber Ales, Irish Red Ales, Cervezas de Abadía y Dark Ales, como Bocks y Oktoberfest beers.",2025-08-06 15:34:25.968,2025-08-08 20:20:17.186,675
cme0953wb002jvw44masmh6pd,MALTA UMA MUNICH EL GUARDIÁN PODEROSO X 1KILO	,1321,1 kg,No,5,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1754772391/malta_uma_el_guardian_fkwu3a.png,"Una malta munich de color más claro que la malta munich de Pauls Malt (The Muscley). Por su alto contenido de enzimas, se usa como malta base y aporta a su receta un color cobrizo. Por su maltosidad es ideal en recetas de Munich Helles, Weizenbock, Oktoberfest beers, Irish Red Ales y Cervezas Dunkel.",2025-08-06 17:38:37.691,2025-08-09 20:54:31.637,674
cme097qin002kvw4423xbpk7l,MALTA UMA PILSEN JAGUAR GENUINO X1KG,1244,1 kg,No,5,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1754772392/malta_uma_jaguar_kzqqzj.png,"Malta base, color ambar claro. Posee un nivel de modificación ideal que permite elaborar cervezas con infusión simple, de elevada capacidad diastásica.",2025-08-06 17:40:40.32,2025-08-09 20:54:31.637,646
cme099as9002lvw44h9m9r0ko,	MALTA UMA AVENA ARROLLADA TOQUE DE SEDA X 1 KG,2245,1 kg,No,0,Ingrediente,Malta,no-imagen,"Avena Arrollada o en copos. Aumenta la sedosidad, el cuerpo y la cremosidad de la espuma de tu Cerveza.",2025-08-06 17:41:53.241,2025-08-08 20:20:17.186,21	
cme09abxg002mvw44mmakp1iu,MALTA UMA CARADEXTRINA BALANCE ESENCIAL (CARAPILS) X 1 KG BOORTMALT,1475,1 kg,No,0,Ingrediente,Malta,no-imagen,"La Malta Carapils de MALTEAR aporta Estabilidad y cuerpo gracias al contenido en Dextrinas que posee, Retención de Cabeza de Espuma y sensación o cuerpo en boca sin necesariamente dar un sabor o color particular a una cerveza. Pueden ser utilizada en cualquier tipo de cerveza para dar estas cualidades.",2025-08-06 17:42:41.381,2025-08-08 20:20:17.186,364
cme09cju8002nvw441hg507q6,MALTA UMA CARAMELO 30L - BUEN CORAZÓN,1576,1,No,5,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1754772391/malta_uma_caramelo_mnw0ek.png,Aporta un Color Dorado Suave y sutiles notas de Caramelo.,2025-08-06 17:44:24.944,2025-08-09 20:54:31.637,691
cme09dpv2002ovw44ex31rrew,MALTA UMA FUERZA DEL PUMA 1 KG,1310,1 kg,No,0,Ingrediente,Malta,no-imagen,"Una malta hecha con cebada específicamente seleccionada, desarrollada para destiladores de whisky artesanal.",2025-08-06 17:45:19.407,2025-08-09 20:54:31.637,398
cme09ey8w002pvw44rec5qn7h,MALTA UMA PALE ALE ALTO EN EL CIELO 1KG,1335,1 kg,No,5,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1754772390/malta_uma_alto_aukmfj.png,"Su baja proteína y alta friabilidad aumentan su rendimiento. Aporta un color más dorado que una malta pilsen y por su maltosidad es ideal para cocinar Pale Ales, IPAs, Irish Red Ales y American Pale Ales.",2025-08-06 17:46:16.929,2025-08-09 20:54:31.637,630
cme09g75f002qvw444ggvpx2f,MALTA UMA TRIGO MALTEADO FRESCURA BLANCA X 1 KG.,1408,1 kg,No,0,Ingrediente,Malta,no-imagen,"Elaborada con un trigo argentino seleccionado de la zona central del país. La receta de producción consiste en incluir trigos de proteína menor a 12 %, con alto potencial de germinación, maltearlos a baja temperatura y secarlos respetando cuidadosamente las altas temperaturas de manera de obtener un producto pálido de alta carga enzimática.",2025-08-06 17:47:15.123,2025-08-08 20:20:17.186,614
cme09hgus002rvw44llyimlkf,MALTA UMA VIENNA MAR ADENTRO -X KILO,1310,1 kg,No,0,Ingrediente,Malta,no-imagen,"Una malta vienna, que por su alto contenido de enzimas se puede utilizar hasta 100% en su maceración. Esta desarrollada exclusivamente para el craft y es ideal para cocinar estilos de cerveza con un color más claro y un carácter más delicado y suave, como Vienna Lagers, Oktoberfest beers y Cervezas Dunkel.",2025-08-06 17:48:14.356,2025-08-08 20:20:17.186,642
cme09j9b6002svw44xzdhpfuv,MALTA WEYERMANN CARAFA I CHOCOLATE,5035,1,No,0,Ingrediente,Malta,no-imagen,"Equivalente a malta chocolate, pero en versión si cascara. Malta cuidadosamente tostada para proporcionar cuerpo y un color y sabor de café oscuro, de cerveza negra. Produce una cerveza opaca y con suaves pero detectables notas finales tostadas. Aroma a café, cacao, chocolate negro y tostados. Esta versión descascarillada de la Carafa con un exclusivo sistema que elimina la cáscara al grano antes de ser malteado y tostado. Se reduce la astringencia y amargor, aportando cuerpo y un color y sabor de café oscuro, de cerveza negra pero sin asperezas aromáticas. Incluso pequeñas cantidades de esta malta pueden proporcionar cervezas oscuras suaves y con espuma firme, blanca y cremosa.",2025-08-06 17:49:37.89,2025-08-08 20:20:17.186,694
cme09mqvg002tvw44qavm3zl5,MALTA WEYERMANN CARAFA III NEGRA,5035,1,No,0,Ingrediente,Malta,no-imagen,"Equivalente a malta negra extra. Malta cuidadosamente tostada para proporcionar cuerpo y un color y sabor de café oscuro, de cerveza negra. Produce una cerveza opaca y con suaves pero detectables notas finales tostadas. Aroma a café, cacao, chocolate negro y tostados.",2025-08-06 17:52:20.62,2025-08-08 20:20:17.186,695
cme09nxvs002uvw4482p2uz44,MALTA WEYERMANN CARAPILS,2706,1,No,0,Ingrediente,Malta,no-imagen,"Se caracteriza por una alta proporción de dextrinas y proteínas de alto peso molecular. Esto hace que sea ideal para mejorar la espuma y su estabilidad, además de añadir cuerpo a cualquier cerveza. Gracias a su color claro, se puede usar universalmente en cervezas de todos los estilos, desde los más brillantes hasta los más oscuros.",2025-08-06 17:53:16.361,2025-08-08 20:20:17.186,743
cme09ukfs002vvw448opqn997,MALTODEXTRINA X 1 KG.,2178,1 kg,No,0,Ingrediente,Malta,no-imagen,La maltodextrina es un azúcar no fermentable que se agrega a razón de un 15% sobre la densidad del mosto. Puede utilizarse como reemplazo de la avena y la malta carapils. Beneficia la retención de espuma y aporta sensación plena en boca y cuerpo.,2025-08-06 17:58:25.529,2025-08-08 20:20:17.186,444
cme09w7af002wvw44s2ys31pj,MALTOSA X 1 KG. MOR REX,8565,1 kg,No,0,Ingrediente,Malta,no-imagen,"La Maltosa es un compuesto que forma parte de las azúcares fermentables del mosto. Se utiliza para aumentar la densidad con amplias ventajas sobre el azúcar de maíz o de caña, pudiendo incrementar en hasta un 60% la densidad previa a su adición.",2025-08-06 17:59:41.8,2025-08-08 20:20:17.186,447
cme09y8vy002xvw44czfwh9e6,MANDRIL PARA TAPADORA NACIONAL 26 MM,9138,1,No,0,Insumo,Elemento,no-imagen,Mandril para Tapadora Nacional de 26 mm de diámetro.,2025-08-06 18:01:17.183,2025-08-06 18:00:27.603,453
cme0a0sxz002yvw44yupw8wpj,MANGUERA TUBALCO 3/8 X METRO,4806,1,No,0,Insumo,Elemento,no-imagen,"Manguera Siliconada atóxica Rehau Tubalco de 3/8"". Utilizada para canillas de choperas y dispensers. Ideal para Conectores Rapidos. Apta para bebidas alimenticias y unidades de CO2 o N2 (resiste hasta 6 BAR) con lo cual puedes usarlo par cerveza y co2. Ideal Choperas, instalaciones en general, bares, quinchos, etc. Se pueden usar con abrazaderas o con acoples rápidos 3/8. Excelente flexibilidad y resistencia a la presión.",2025-08-06 18:03:16.487,2025-08-06 18:01:19.354,766
cme0a5aqn002zvw444ors2teu,MOLDE PARA QUESOS 12CM DIAMETRO,42510,1,No,0,Insumo,Elemento,no-imagen,"Molde de acero inoxidable. Con tapa para prensar. Ideal para quesos tipo sardo de aproximadamente 1 kg. Diámetro: 12cm Altura: 7cm, las medidas indicadas son interiores.",2025-08-06 18:06:46.175,2025-08-06 18:05:17.714,747
cme0a7fi40030vw44keuw2bic,MOLDE PARA QUESOS 18CM DIAMETRO,55372,1,No,0,Insumo,Elemento,no-imagen,"Molde de acero inoxidable. Con tapa para prensar. Ideal para quesos tipo sardo de aproximadamente 3kg. Diámetro: 18cm Altura: 11,5cm, las medidas indicadas son interiores.",2025-08-06 18:08:25.661,2025-08-06 18:06:58.202,746
cme0abmwc0031vw44zs835s53,OLLA DE ALUMINIO DE 25 LTS CON CANILLA,152929,1,No,0,Insumo,Elemento,no-imagen,Ideal para cocinar 20lt de tu propia cerveza artesanal.,2025-08-06 18:11:41.868,2025-08-06 18:08:34.978,476
cme0afc0e0032vw44nn5ihj4j,ORING PARA INSTALAR AIRLOCK,2140,1,No,0,Insumo,Elemento,no-imagen,Pequeño accesorio utilizado para Instalar la trampa de aire o airlock a una tapa de fermentador.,2025-08-06 18:14:34.382,2025-08-06 18:12:07.097,478
cme0agoq30033vw440o9m8vm4,OXIGENADOR DE MOSTO DE UNA VIA,60880,1,No,0,Insumo,Elemento,no-imagen,"Sistema de simple vía para oxigenación de mosto de hasta 70 Litros. Está equipado con un filtro bacteriano de 0,22 micrones, manguera y una piedra difusora mineral.",2025-08-06 18:15:37.516,2025-08-06 18:14:46.633,482
cme0b62c00034vw4405h1r4ay,PALA DE MADERA ESPIGA DE 1.10 MTS,57405,1,No,0,Insumo,Pala,no-imagen,"Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,10 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.",2025-08-06 18:35:21.553,2025-08-06 18:33:12.888,483
cme0b9ouz0035vw44sn35ralf,PALA DE MADERA ESPIGA DE 1.30 MTS,76284,1,No,0,Insumo,Pala,no-imagen,"Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,30 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.",2025-08-06 18:38:10.716,2025-08-06 18:35:30.687,484
cme0bawtf0036vw44cv171529,PALA DE MADERA ESPIGA DE 1.60 MTS,101542,1,No,0,Insumo,Pala,no-imagen,"Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,60 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.",2025-08-06 18:39:07.683,2025-08-06 18:38:15.864,485
cme0bcbla0037vw44sa39du5r,PALA DE MADERA ESPIGA DE 55 CM,25115,1,No,0,Insumo,Pala,no-imagen,Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 55 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.,2025-08-06 18:40:13.486,2025-08-06 18:39:14.343,486
cme0bdp230038vw44i3h973yq,PALA DE MADERA ESPIGA DE 60 CM,31439,1,No,0,Insumo,Pala,no-imagen,Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 60 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.,2025-08-06 18:41:17.595,2025-08-06 18:40:26.183,487
cme0bf0ua0039vw44cph2cd3s,PALA DE MADERA ESPIGA DE 90 CM,39779,1,No,0,Insumo,Pala,no-imagen,Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 90 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.,2025-08-06 18:42:19.523,2025-08-06 18:41:23.383,488
cme0bgwxr003avw44z1dlb2r0,PALA DE MADERA INSIGNIA DE 1.10 MTS,40412,1,No,0,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,10 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:43:47.775,2025-08-06 18:42:32.808,489
cme0bhyy0003bvw44owafq44p,PALA DE MADERA INSIGNIA DE 1.30 MTS,53701,1,No,0,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,30 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:44:37.032,2025-08-06 18:43:55.206,490
cme0blemm003cvw445xpbgm8r,PALA DE MADERA INSIGNIA DE 1.60 MTS,71453,1,No,0,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,60 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:47:17.327,2025-08-06 18:45:25.974,491
cme0bolp1003dvw449rmwp0ur,PALA DE MADERA INSIGNIA DE 55 CM,17736,1,No,0,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 55 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:49:46.454,2025-08-06 18:47:19.806,492
cme0br4n2003evw44y6u445e0,PALA DE MADERA INSIGNIA DE 60 CM,22190,1,No,0,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 60 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:51:44.319,2025-08-06 18:49:51.822,493
cme0bs9ek003fvw44s1tul72w,PALA DE MADERA INSIGNIA DE 80 CM,28061,1,No,0,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 80 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:52:37.149,2025-08-06 18:51:50.899,494
cme0bykuo003gvw44mkazo9nr,PIEDRA OXIGENADORA MINERAL - DE COLOR,5542,1,No,0,Ingrediente,Ingrediente,no-imagen,"Piedra Oxigenadora Mineral de color: rojo, azul y verde; para la oxigenación de mosto y/o carbonatación de la cerveza. Facilita el desempeño de la levadura.",2025-08-06 18:57:31.92,2025-08-08 20:18:55.244,502
cme0c2cpv003hvw442xl6j9y1,	PININA CERVEZA OKCIDENTA APA CARANCHO BOTELLA 355,3379,355 ml,No,0,Cerveza,APA,no-imagen,"Pale Ale Americana, sociable, equilibrada y refrescante. Cuenta con un color dorado y un estupendo aroma a lúpulos frescos, cítricos y notas a maracuyá. Una cerveza muy balanceada para disfrutar en todo momento.",2025-08-06 19:00:28.004,2025-08-08 15:28:11.516,650
cme0co9yb003ivw44xoc917ol,PININA CERVEZA OKCIDENTA GOLDEN EH AMEO BOTELLA 355.,2736,355 ml,No,0,Cerveza,Golden,no-imagen,Cerveza hecha para apaciguar el calor del verano. Ligero aroma a frutas y suaves lúpulos nobles. En el paladar ligeramente dulce y muy refrescante.,2025-08-06 19:17:30.852,2025-08-08 15:28:11.516,647
cme0cvrtg003jvw44qsxktcne,PUNTERA DE ENFRIADOR CONTRACORRIENTE,14170,1,No,0,Insumo,Elemento,no-imagen,Puntera Enfriador Contracorriente con Junta para caño de 3/8 Entrada de Agua 1/2″  Salida 3/4″.,2025-08-06 19:23:20.597,2025-08-06 19:19:46.371,515
cme0cz5qs003kvw44n5339h87,SAL ANTIOXIDANTE ACIDO ASCORBICO X 100 GRS.,4777,100 grs,No,0,Ingrediente,Ingrediente,no-imagen,El ácido ascórbico es utilizado para evitar la oxidación y alargar la vida de la Cerveza. También conocido como Vitamina C.,2025-08-06 19:25:58.612,2025-08-08 20:18:55.244,693
cme0ecy17003lvw44jcilugnt,SANITIZADOR DE BOTELLAS A PRESION,46014,1,No,0,Insumo,Limpieza,no-imagen,"Sanitizador de botellas, modelo spin en color rojo. Super práctico y fácil de usar. Posee una bomba manual que se acciona al hacer presión sobre la boquilla de la bomba con la boca de la botella en forma invertida. De origen italiano y una excelente relación costo / beneficio.",2025-08-06 20:04:41.419,2025-08-08 19:18:53.027,528
cme0hek9d003mvw44sp1ld2xk,SANITIZADOR DE BOTELLAS A PRESION MODELO SPIN,17566,1,No,0,Insumo,Limpieza,no-imagen,"Sanitizador de botellas, modelo spin en color rojo. Super práctico y fácil de usar. Posee una bomba manual que se acciona al hacer presión sobre la boquilla de la bomba con la boca de la botella en forma invertida. De origen italiano y una excelente relación costo / beneficio.",2025-08-06 21:29:55.729,2025-08-08 19:18:53.027,529
cme0hgy12003nvw44fggxz77z,SANITIZANTE ACIDO PERACETICO X 1 LT FE115C,10874,1 lt,No,0,Insumo,Limpieza,no-imagen,Sanitizante ácido perácetico de acción rápida en frío. Propiedades Bactericida no-selectivo para uso en frío. Actúa rápidamente. No produce espuma. No es selectivo.,2025-08-06 21:31:46.887,2025-08-08 19:18:53.027,531
cme0hioey003ovw44kzwtqury,SANITIZANTE STAR SAN X 1 LT FE116,12361,1 lt,No,0,Insumo,Limpieza,no-imagen,"Es un excelente desinfectante de utilización muy común en el mundo cervecero, está aprobado para el uso en desinfección de materiales utilizados en la industria alimentaria. Requiere 60 segundos de contacto y no es necesario enjuagar en las concentraciones de uso recomendadas. El sanitizante Estar San es probablemente el limpiador desinfectante más difundido en la industria Cervecera. Genera una notoria espuma que es deseable impregne todas las superficies a tratar y dejar actuar durante unos minutos, dependiendo de la temperatura de aplicación. La dosis recomendada de utilización va del 0,5% al 2%.",2025-08-06 21:33:07.738,2025-08-08 19:18:53.027,537
cme0hlycw003pvw44yzodz0y3,SERVOMYCES NUTRIENTE X 10 GRS,4854,10 grs,No,0,Ingrediente,Ingrediente,no-imagen,"Servomyces Nutriente 100% biológico a base de levadura aislada y minerales. Permite obtener una cerveza más suave y equilibrada, eliminando notas ásperas de azufre. Mejora el rendimiento de las Levaduras.",2025-08-06 21:35:40.592,2025-08-08 20:18:55.244,544
cme0hpjdk003qvw448fcj3leb,SET 7 O-RING PARA CORNELIUS,4426,1,No,0,Kit,Cornelius,no-imagen,"Kit completo de orings para barril tipo Cornelius. Incluye: 2 oring chicos, 2 oring medianes y 1 oring grande.",2025-08-06 21:38:27.801,2025-08-06 21:35:51.526,768
cme0hrp8g003rvw44e1icbhbt,SOLUCION DE GUARDA Y LIMPIEZA DE PHMETRO,27063,1,No,0,Insumo,Limpieza,no-imagen,Solución de Guarda y Limpieza de pHmetros es una solución Líquida que sirve para mantener limpio y resguardado nuestro pHmetro.,2025-08-06 21:40:08.704,2025-08-08 19:18:53.027,547
cme0huovm003svw44tipszrql,SOLUCION DE IODO X 50 ML.,4277,50 ml,No,0,Ingrediente,Ingrediente,no-imagen,Solución de yodo empleada para determinar cuando está concluida la conversión del almidón en azúcares en el momento de la maceración.,2025-08-06 21:42:28.21,2025-08-08 20:18:55.244,548
cme0hx9a7003tvw440ez7arzy,SPRINGFERM BR-2 NUTRIENTE X 25 GRS,16169,25 grs,No,0,Ingrediente,Ingrediente,no-imagen,Springferm Nutriente para Levaduras de la marca Fermentis que tiene como objetivo mejorar el rendimiento de las mismas y lograr mejores ciclos de fermentación.,2025-08-06 21:44:27.792,2025-08-08 20:18:55.244,552
cme0hz8cr003uvw442fe1pb7o,SULFATO MAGNESIO X 1 KILO (SAL DE EPSON),6243,1 kg,No,0,Ingrediente,Ingrediente,no-imagen,"Sal utilizada para el tratamiento del Agua. Ayuda a disminuir el Ph del macerado. Se considera además como un nutriente muy importante para la levadura, otorgando a su vez amargor a nuestra Cerveza.",2025-08-06 21:46:00.075,2025-08-08 20:18:55.244,736
cme0i0pog003vvw44secb7ns2,SULFATO MAGNESIO X 100 GRS (SAL DE EPSON),2756,100 grs,No,0,Ingrediente,Ingrediente,no-imagen,"Sal utilizada para el tratamiento del Agua. Ayuda a disminuir el Ph del macerado. Se considera además como un nutriente muy importante para la levadura, otorgando a su vez amargor a nuestra Cerveza.",2025-08-06 21:47:09.185,2025-08-08 20:18:55.244,554
cme0i53rf003wvw44jqgrznkp,TAPA DE GOMA PARA FERMENTADORES DE 20 LITROS,2630,1,No,0,Insumo,Elemento,no-imagen,Tapa de Goma para Fermentadores de 20 Litros. Estos fermentadores son similares a los botellones de agua de 20 litros.,2025-08-06 21:50:34.06,2025-08-06 21:49:32.349,727
cme0i6euj003xvw44gsf1uqw4,TAPADORA A MARTILLO ITALIANA,14276,1,No,0,Insumo,Elemento,no-imagen,Tapadora Italiana manual de muy buena relación costo / beneficio e ideal para quienes comienzan a embotellar sus primeros litros de Cerveza.,2025-08-06 21:51:35.083,2025-08-06 21:50:35.702,561
cme0i99fq003yvw44hu2ktw8j,TAPADORA DE MANO IT MODELO KELLY - NARANJA,44220,1,No,0,Insumo,Elemento,no-imagen,Tapadora de mano italiana de alta calidad en color naranja.,2025-08-06 21:53:48.039,2025-08-06 21:51:50.045,562
cme0iaupx003zvw4494hpznwj,TAPADORA DE PIE ITALIANA MANDRIL 26 - ROJA,110948,1,No,0,Insumo,Elemento,no-imagen,"Tapadora de Pie de origen Italiano para tapas corona, con expulsor de botellas y regulable en altura para usar con distintas medidas: Botellas de 300cc, 500cc, 750cc,1litro, etc.",2025-08-06 21:55:02.277,2025-08-06 21:54:04.796,567
cme0icj250040vw44f273zz4u,TAPAS CORONA IMPRESAS AMARILLAS X 100 UNI.,7558,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 21:56:20.478,2025-08-06 21:55:11.445,576
cme0idqd00041vw447g5z2r0m,TAPAS CORONA IMPRESAS NARANJA X 100 UNIDADES,7558,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 21:57:16.597,2025-08-06 21:56:28.7,578
cme0if8y40042vw44e3dhpq9s,TAPAS CORONA IMPRESAS NEGRAS X 100 UNIDADES,7558,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 21:58:27.34,2025-08-06 21:57:39.364,579
cme0igj4f0043vw4444uzmjdz,TAPAS CORONA IMPRESAS ROJAS X 100 UNIDADES,7558,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 21:59:27.183,2025-08-06 21:58:28.796,581
cme0ihoi00044vw44zeqzhykb,TAPAS CORONA IMPRESAS VERDES X 100 UNIDADES,7558,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 22:00:20.809,2025-08-06 21:59:39.324,583
cme0iizos0045vw44lr8ll5jt,TAPAS CORONA LISAS AZUL X 100 UNIDADES,8355,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 22:01:21.964,2025-08-06 22:00:32.164,586
cme0ika0v0046vw44hmziir81,TAPAS CORONA LISAS DORADAS X 100 UNIDADES,7558,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 22:02:22.016,2025-08-06 22:01:23.364,588
cme0iojs90048vw444wmwbo93,TAPAS CORONA LISAS ROJA X 100 UNIDADES,7558,100,No,0,Insumo,Envase,no-imagen,Tapas corona para botellas de cerveza. Medida estándar de 26 mm.,2025-08-06 22:05:41.289,2025-08-06 22:03:47.325,592
cme0it88n0049vw44gpks05nd,TAPAS PLÁSTICAS NEGRAS,163,1,No,0,Insumo,Envase,no-imagen,Tapas plásticas a rosca para utilizar en botellas de un litro y de medio litro. De color negro.,2025-08-06 22:09:19.607,2025-08-06 22:06:07.132,748
cme0iup5q004avw44uksuw0pw,TAPON DE GOMA CONICO CHICO,1245,1,No,0,Insumo,Envase,no-imagen,"Tapón cónico de goma chico, con orificio, utilizado para instalar una Trampa de Aire o Airlock en algún recipiente.",2025-08-06 22:10:28.191,2025-08-06 22:09:21.221,594
cme0iw2e6004bvw44rrsoj26u,TAPON DE GOMA CONICO GRANDE 45MM,4065,1,No,0,Insumo,Envase,no-imagen,Tapón cónico de goma grande utilizado para instalar una Trampa de Aire o Airlock en algún recipiente.,2025-08-06 22:11:31.998,2025-08-06 22:10:35.371,595
cme0iz5zp004cvw449718dgdj,"TUBO CO2 ALUMINIO 2,5LB (1,1KG)",121316,1,No,0,Insumo,Elemento,no-imagen,"Nuevo de fabrica. Material Alumino. Capacidad 2.5 lb (0,9 kg). Tamaño: Alto 37 cm - Diametro 11 cm.",2025-08-06 22:13:56.629,2025-08-06 22:12:41.084,763
cme0j0d19004dvw44457gp6or,VOSS KVEIK,7925,1,No,5,Ingrediente,Levadura,https://res.cloudinary.com/drh0qrube/image/upload/v1754773080/levadura_voss_mntsin.png,"Levadura seca de fermentación tipo Ale, ideal para elaborar cervezas bien lupuladas al estilo americano. De origen de las granjas de la region de Voss, en Noruega, esta levadura soporta fermentaciones en altas temperaturas Atenuación de media a alta. Floculación muy alta. Rango de Fermentación de 25°c a 40°c. Tolerancia al Alcohol hasta 12% ABV.",2025-08-06 22:14:52.413,2025-08-09 21:02:32.24,774
cme0j1yfy004evw44gsxmef3y,WHIRFLOC G - GRANULADO X 100 GRS,25392,100 grs,No,0,Ingrediente,Ingrediente,no-imagen,"Clarificante granulado para cerveza. Presentación de 100 grs. Su agregado incrementa la coagulación de proteínas y asegura la formación de un turbio caliente compacto, lo que llevará a obtener un mosto más claro. Se agrega al mosto caliente.",2025-08-06 22:16:06.815,2025-08-08 20:18:55.244,626
