id,name,price,quantity,discount,priority,productType,type,imageUrl,description,createdAt,updatedAt,code,stock
cme03szp30027vw44dpk04psb,MALTA PAULS CARAMELO 45L - THE LUCKY SQUID (LIGHT CRYSTAL) -,3011,1,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558610/Malta-Pauls-Caramelo-45L-_light-crystal_---The-Lucky-Squid-_sgq757.jpg,"Una malta de cristal clara que da cuerpo y estabilidad de espuma a su cerveza. Además, le otorga su aroma característico a dulzor, caramelo y fruta seca. Se usa típicamente en Belgian Ales, Doubles, German Lagers y Pale Ales.",2025-08-06 15:09:14.296,2026-01-05 22:42:38.957,697,28
cme03un4y0028vw447m7ifucs,MALTA PAULS - THE DEEP DIVER (DARK CRYSTAL) - CARAMELO 80L,3011,1,No,1,Ingrediente,Malta,no-imagen,"Esta malta de caramelo medio otorga sus aromas específicos de caramelo intenso, flan y leve fruta seca a su cerveza. Además le aporta cuerpo y espuma. Se usa típicamente en estilos de cerveza belgas, como Belgian Ales, Doubles, Trappist, y en German Lagers y Pale Ales",2025-08-06 15:10:31.33,2026-01-05 22:42:39.46,698,1
cme03vskj0029vw44nqmgy90v,MALTA PAULS - THE SHELL SHOCKER (EXTRA DARK CRYSTAL) - CARAMELO 120L,2846,1,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558610/Malta-Pauls-Caramelo-120L-_extra-dark-crystal_---The-Shell-Shocker-_v57vqe.jpg,"Malta caramelo 120 ° L (236 EBC aprox.) para todo tipo de cerveza aromática y dorada. Otorga notas a frutas secas de carozo, tofee marcado, candy. Otorga también un cuerpo intenso.",2025-08-06 15:11:25.028,2026-01-05 22:42:39.964,699,66
cme03wwiq002avw44q9h5msie,MALTA PAULS ANGRY ANGLER - CEBADA TOSTADA,2846,1,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558613/Malta-Pauls-Cebada-Tostada---Angry-Angler-_qis5js.jpg,"Cebada Tostada obtenida a partir de cebada sin Maltear. Imprescindible en Stouts, Porters, Schwarzbier, Dark Bocks, Brown Ales y en cervezas marcadamente oscuras en general.",2025-08-06 15:12:16.803,2026-01-05 22:42:40.465,677,12
cme040p00002bvw444molo8ui,MALTA PAULS CARAMELO 60L - MIDDAY SUN (MEDIUM CRYSTAL) -,3010,1,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558610/Malta-Pauls-Caramelo-120L-_extra-dark-crystal_---The-Shell-Shocker-_v57vqe.jpg,"Malta caramelizada de 60 ° L de Color (118 EBC aprox) para todo tipo de Cervezas Aromaticas y Doradas, con notas de Color Rubí y Dorados Intensos y perfiles de Sabor de Frutos secos oscuros y Caramelos Intensos.",2025-08-06 15:15:13.68,2026-01-05 22:42:40.967,638,138
cme042iln002cvw44qc7zu1bt,MALTA PAULS CHOCOLATE RELIABLE LIGHTHOUSE -,3044,1,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558612/Malta-Pauls-Chocolate---Dark-Glow-_bxpyie.jpg,Malta Chocolate de Maltear es una Malta Oscura que se usa para otorgar Color y Sabor característicos a Cervezas oscuras.,2025-08-06 15:16:38.699,2026-01-05 22:42:41.469,643,24
cme044amn002dvw44mgkluijk,MALTA PAULS KEEP FLYING - MALTA MARIS OTTER 1KG,2758,1 kg,No,1,Ingrediente,Malta,no-imagen,"Esta malta pale ale de origen inglés, se hace con la variedad de cebada Maris Otter, una variedad muy aclamada por su calidad inigualable y la larga tradición de usarla en estilos de cerveza inglesas. Por su alto contenido de enzimas esta malta se usa como malta base, conservando sus aromas tan particulares. Aporta mucha maltosidad a sus recetas, haciéndola ideal para estilos como el Bitter, Extra Special Bitter, Dry Stout, Scotch Ale e las IPAs.",2025-08-06 15:18:01.679,2026-01-05 22:42:41.973,641,25
cme045krf002evw4483r7waou,MALTA PAULS NEGRA ANGRY BEAR - MALTA NEGRA 1KG,3006,1 kg,No,1,Ingrediente,Malta,no-imagen,"Una malta que otorga su aroma característico a café tostado y su alto aporte de color a tu cerveza. Se utiliza típicamente en Porters, Dark Ales, Stouts y Bocks.",2025-08-06 15:19:01.467,2026-01-05 22:42:42.474,640,43
cme0486kj002fvw44hyr54azo,MALTA PAULS THE THIRSTY THISTLE - MALTA AHUMADA,3053,1,No,1,Ingrediente,Malta,no-imagen,"Una malta ahumada, hecho en la maltería de Glenesk (Escocia) con secado en presencia de turba extraído de la zona. Otorga un perfil aromático de ahumado y escencial para la producción de Malt Whisky además de ser utilizada en cervezas ahumadas y rauchbier.",2025-08-06 15:21:03.044,2026-01-05 22:42:42.975,690,5
cme04bjlo002gvw44j07k0nto,MALTA TRIGO CARAMELO MALTEAR X 1 KG.,3007,1 kg,No,0,Ingrediente,Malta,no-imagen,"Trigo Malteado Caramelo que proporciona una consistencia cremosa, agradable y atractivo cuerpo y también color ámbar a la cerveza terminada.",2025-08-06 15:23:39.9,2025-09-30 19:34:47.468,612,0
cme04csjt002hvw44pv3q0v4e,MALTA UMA CASCARA DE MALTA - ESPIRITU POTENCIADOR - UMA - X KILO	,5301,1 kg,No,1,Ingrediente,Malta,no-imagen,"La cáscara de malta es separada y purificada del proceso de limpieza de malta. Es de origen natural, derivado de la misma malta; fácil de emplear y biodegradable. Es utilizada en la elaboración de cerveza con el fin de facilitar la filtración y lavado del macerado para así producir cerveza de manera más eficiente. La aplicación de la cáscara de malta permite reducir en un 20% el proceso de filtración, logrando rendimientos superiores de 5% a 8%. Su funcion es mecanica. No afecta al sabor, color o cuerpo de la cerveza",2025-08-06 15:24:38.154,2026-01-05 22:42:43.477,684,10
cme04pe3z002ivw44uw0qxuw8,MALTA UMA MELANOIDINA ROJO PASION X 1 KG,1877,1 kg,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558613/Malta-Uma-Melanoidina---Rojo-Pasi%C3%B3n-_hzufm3.jpg,"Una malta melanoidina que al contrario de la malta melanoidina de Pauls Malt (That Miserable Fish) tiene alto poder enzimático por lo cual se puede usar como malta base. Proporciona un color rubí y cuerpo a su cerveza sin otorgarle la dulzura de una malta cristal. Esta malta es ideal para hacer Amber Ales, Irish Red Ales, Cervezas de Abadía y Dark Ales, como Bocks y Oktoberfest beers.",2025-08-06 15:34:25.968,2026-01-05 22:42:43.979,675,44
cme0953wb002jvw44masmh6pd,MALTA UMA MUNICH EL GUARDIÁN PODEROSO X 1KILO	,1749,1 kg,No,9,Ingrediente,Malta,https://res.cloudinary.com/dx5i98ab2/image/upload/v1761157814/Uma-Malta-Munich-25kg-_w38qum.jpg,"Una malta munich de color más claro que la malta munich de Pauls Malt (The Muscley). Por su alto contenido de enzimas, se usa como malta base y aporta a su receta un color cobrizo. Por su maltosidad es ideal en recetas de Munich Helles, Weizenbock, Oktoberfest beers, Irish Red Ales y Cervezas Dunkel.",2025-08-06 17:38:37.691,2026-01-05 22:42:44.481,674,159
cme097qin002kvw4423xbpk7l,MALTA UMA PILSEN JAGUAR GENUINO X1KG,1621,1 kg,No,20,Ingrediente,Malta,https://res.cloudinary.com/dx5i98ab2/image/upload/v1761157813/Uma-Malta-Pilsen-25kg-_imqhhe.jpg,"Malta base, color ambar claro. Posee un nivel de modificación ideal que permite elaborar cervezas con infusión simple, de elevada capacidad diastásica.",2025-08-06 17:40:40.32,2026-01-05 22:42:44.982,646,3857
cme099as9002lvw44h9m9r0ko,	MALTA UMA AVENA ARROLLADA TOQUE DE SEDA X 1 KG,2673,1 kg,No,1,Ingrediente,Malta,no-imagen,"Avena Arrollada o en copos. Aumenta la sedosidad, el cuerpo y la cremosidad de la espuma de tu Cerveza.",2025-08-06 17:41:53.241,2025-12-16 01:10:08.889,21	,34
cme09abxg002mvw44mmakp1iu,MALTA UMA CARADEXTRINA BALANCE ESENCIAL (CARAPILS) X 1 KG BOORTMALT,1877,1 kg,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558613/Malta-Uma-Caradextrina---Balance-Escencial-_xrepdj.jpg,"La Malta Carapils de MALTEAR aporta Estabilidad y cuerpo gracias al contenido en Dextrinas que posee, Retención de Cabeza de Espuma y sensación o cuerpo en boca sin necesariamente dar un sabor o color particular a una cerveza. Pueden ser utilizada en cualquier tipo de cerveza para dar estas cualidades.",2025-08-06 17:42:41.381,2026-01-05 22:42:45.985,364,165
cme09cju8002nvw441hg507q6,MALTA UMA CARAMELO 30L - BUEN CORAZÓN,2010,1,No,8,Ingrediente,Malta,https://res.cloudinary.com/dx5i98ab2/image/upload/v1761157812/Uma-Malta-Caramelo-30-25kg-_cpwr0c.jpg,Aporta un Color Dorado Suave y sutiles notas de Caramelo.,2025-08-06 17:44:24.944,2026-01-05 22:42:46.488,691,178
cme09dpv2002ovw44ex31rrew,MALTA UMA FUERZA DEL PUMA 1 KG,1561,1 kg,No,1,Ingrediente,Malta,no-imagen,"Una malta hecha con cebada específicamente seleccionada, desarrollada para destiladores de whisky artesanal.",2025-08-06 17:45:19.407,2026-01-05 22:42:46.989,398,24
cme09ey8w002pvw44rec5qn7h,MALTA UMA PALE ALE ALTO EN EL CIELO 1KG,1677,1 kg,No,10,Ingrediente,Malta,https://res.cloudinary.com/dx5i98ab2/image/upload/v1761157813/Uma-Malta-Pale-Ale-25kg-_c7o72u.jpg,"Su baja proteína y alta friabilidad aumentan su rendimiento. Aporta un color más dorado que una malta pilsen y por su maltosidad es ideal para cocinar Pale Ales, IPAs, Irish Red Ales y American Pale Ales.",2025-08-06 17:46:16.929,2026-01-05 22:42:47.656,630,1437
cme09g75f002qvw444ggvpx2f,MALTA UMA TRIGO MALTEADO FRESCURA BLANCA X 1 KG.,1672,1 kg,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558615/Malta-Uma-Trigo---Frescura-Blanca-_b5n7ns.jpg,"Elaborada con un trigo argentino seleccionado de la zona central del país. La receta de producción consiste en incluir trigos de proteína menor a 12 %, con alto potencial de germinación, maltearlos a baja temperatura y secarlos respetando cuidadosamente las altas temperaturas de manera de obtener un producto pálido de alta carga enzimática.",2025-08-06 17:47:15.123,2026-01-05 22:42:48.158,614,192
cme09hgus002rvw44llyimlkf,MALTA UMA VIENNA MAR ADENTRO -X KILO,1749,1 kg,No,1,Ingrediente,Malta,no-imagen,"Una malta vienna, que por su alto contenido de enzimas se puede utilizar hasta 100% en su maceración. Esta desarrollada exclusivamente para el craft y es ideal para cocinar estilos de cerveza con un color más claro y un carácter más delicado y suave, como Vienna Lagers, Oktoberfest beers y Cervezas Dunkel.",2025-08-06 17:48:14.356,2026-01-05 22:42:48.659,642,130
cme09j9b6002svw44xzdhpfuv,MALTA WEYERMANN CARAFA I CHOCOLATE,5996,1,No,1,Ingrediente,Malta,no-imagen,"Equivalente a malta chocolate, pero en versión si cascara. Malta cuidadosamente tostada para proporcionar cuerpo y un color y sabor de café oscuro, de cerveza negra. Produce una cerveza opaca y con suaves pero detectables notas finales tostadas. Aroma a café, cacao, chocolate negro y tostados. Esta versión descascarillada de la Carafa con un exclusivo sistema que elimina la cáscara al grano antes de ser malteado y tostado. Se reduce la astringencia y amargor, aportando cuerpo y un color y sabor de café oscuro, de cerveza negra pero sin asperezas aromáticas. Incluso pequeñas cantidades de esta malta pueden proporcionar cervezas oscuras suaves y con espuma firme, blanca y cremosa.",2025-08-06 17:49:37.89,2026-01-05 22:42:49.159,694,1
cme09mqvg002tvw44qavm3zl5,MALTA WEYERMANN CARAFA III NEGRA,8268,1,No,1,Ingrediente,Malta,no-imagen,"Equivalente a malta negra extra. Malta cuidadosamente tostada para proporcionar cuerpo y un color y sabor de café oscuro, de cerveza negra. Produce una cerveza opaca y con suaves pero detectables notas finales tostadas. Aroma a café, cacao, chocolate negro y tostados.",2025-08-06 17:52:20.62,2026-01-05 22:42:49.661,695,3
cme09nxvs002uvw4482p2uz44,MALTA WEYERMANN CARAPILS,3223,1,No,1,Ingrediente,Malta,no-imagen,"Se caracteriza por una alta proporción de dextrinas y proteínas de alto peso molecular. Esto hace que sea ideal para mejorar la espuma y su estabilidad, además de añadir cuerpo a cualquier cerveza. Gracias a su color claro, se puede usar universalmente en cervezas de todos los estilos, desde los más brillantes hasta los más oscuros.",2025-08-06 17:53:16.361,2026-01-05 22:42:50.164,743,1
cme09ukfs002vvw448opqn997,MALTODEXTRINA X 1 KG.,5523,1 kg,No,1,Ingrediente,Malta,no-imagen,La maltodextrina es un azúcar no fermentable que se agrega a razón de un 15% sobre la densidad del mosto. Puede utilizarse como reemplazo de la avena y la malta carapils. Beneficia la retención de espuma y aporta sensación plena en boca y cuerpo.,2025-08-06 17:58:25.529,2026-01-05 22:42:50.665,444,53
cme09w7af002wvw44s2ys31pj,MALTOSA X 1 KG. MOR REX,9502,1 kg,No,1,Ingrediente,Malta,no-imagen,"La Maltosa es un compuesto que forma parte de las azúcares fermentables del mosto. Se utiliza para aumentar la densidad con amplias ventajas sobre el azúcar de maíz o de caña, pudiendo incrementar en hasta un 60% la densidad previa a su adición.",2025-08-06 17:59:41.8,2026-01-05 22:42:51.166,447,5
cme09y8vy002xvw44czfwh9e6,MANDRIL PARA TAPADORA NACIONAL 26 MM,16873,1,No,1,Insumo,Elemento,https://res.cloudinary.com/drh0qrube/image/upload/v1760558615/Mandril-26mm-_hi8yhx.jpg,Mandril para Tapadora Nacional de 26 mm de diámetro.,2025-08-06 18:01:17.183,2026-01-05 22:42:51.668,453,4
cme0a0sxz002yvw44yupw8wpj,MANGUERA TUBALCO 3/8 X METRO,5324,1,No,1,Insumo,Elemento,no-imagen,"Manguera Siliconada atóxica Rehau Tubalco de 3/8"". Utilizada para canillas de choperas y dispensers. Ideal para Conectores Rapidos. Apta para bebidas alimenticias y unidades de CO2 o N2 (resiste hasta 6 BAR) con lo cual puedes usarlo par cerveza y co2. Ideal Choperas, instalaciones en general, bares, quinchos, etc. Se pueden usar con abrazaderas o con acoples rápidos 3/8. Excelente flexibilidad y resistencia a la presión.",2025-08-06 18:03:16.487,2026-01-05 22:42:52.169,766,1
cme0a5aqn002zvw444ors2teu,MOLDE PARA QUESOS 12CM DIAMETRO,47227,1,No,1,Insumo,Elemento,no-imagen,"Molde de acero inoxidable. Con tapa para prensar. Ideal para quesos tipo sardo de aproximadamente 1 kg. Diámetro: 12cm Altura: 7cm, las medidas indicadas son interiores.",2025-08-06 18:06:46.175,2026-01-05 22:42:52.67,747,5
cme0a7fi40030vw44keuw2bic,MOLDE PARA QUESOS 18CM DIAMETRO,61544,1,No,1,Insumo,Elemento,no-imagen,"Molde de acero inoxidable. Con tapa para prensar. Ideal para quesos tipo sardo de aproximadamente 3kg. Diámetro: 18cm Altura: 11,5cm, las medidas indicadas son interiores.",2025-08-06 18:08:25.661,2026-01-05 22:42:53.172,746,4
cme0abmwc0031vw44zs835s53,OLLA DE ALUMINIO DE 25 LTS CON CANILLA,168946,1,No,1,Insumo,Elemento,no-imagen,Ideal para cocinar 20lt de tu propia cerveza artesanal.,2025-08-06 18:11:41.868,2026-01-05 22:42:53.674,476,1
cme0afc0e0032vw44nn5ihj4j,ORING PARA INSTALAR AIRLOCK,2216,1,No,1,Insumo,Elemento,no-imagen,Pequeño accesorio utilizado para Instalar la trampa de aire o airlock a una tapa de fermentador.,2025-08-06 18:14:34.382,2026-01-05 22:42:54.176,478,27
cme0agoq30033vw440o9m8vm4,OXIGENADOR DE MOSTO DE UNA VIA,67397,1,No,1,Insumo,Elemento,no-imagen,"Sistema de simple vía para oxigenación de mosto de hasta 70 Litros. Está equipado con un filtro bacteriano de 0,22 micrones, manguera y una piedra difusora mineral.",2025-08-06 18:15:37.516,2026-01-05 22:42:54.681,482,2
cme0b62c00034vw4405h1r4ay,PALA DE MADERA ESPIGA DE 1.10 MTS,63549,1,No,1,Insumo,Pala,no-imagen,"Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,10 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.",2025-08-06 18:35:21.553,2026-01-05 22:42:55.184,483,1
cme0b9ouz0035vw44sn35ralf,PALA DE MADERA ESPIGA DE 1.30 MTS,84449,1,No,1,Insumo,Pala,no-imagen,"Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,30 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.",2025-08-06 18:38:10.716,2026-01-05 22:42:55.686,484,1
cme0bawtf0036vw44cv171529,PALA DE MADERA ESPIGA DE 1.60 MTS,112411,1,No,1,Insumo,Pala,no-imagen,"Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,60 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.",2025-08-06 18:39:07.683,2026-01-05 22:42:56.191,485,1
cme0bcbla0037vw44sa39du5r,PALA DE MADERA ESPIGA DE 55 CM,27803,1,No,1,Insumo,Pala,no-imagen,Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 55 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.,2025-08-06 18:40:13.486,2026-01-05 22:42:56.693,486,1
cme0bdp230038vw44i3h973yq,PALA DE MADERA ESPIGA DE 60 CM,34804,1,No,1,Insumo,Pala,no-imagen,Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 60 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.,2025-08-06 18:41:17.595,2026-01-05 22:42:57.194,487,1
cme0bf0ua0039vw44cph2cd3s,PALA DE MADERA ESPIGA DE 90 CM,44036,1,No,1,Insumo,Pala,no-imagen,Pala de madera espiga para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 90 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. Especialmente diseñada para realizar un empaste homogéneo y sin esfuerzos. No aporta ni sabor ni color al mosto.,2025-08-06 18:42:19.523,2026-01-05 22:42:57.696,488,1
cme0bgwxr003avw44z1dlb2r0,PALA DE MADERA INSIGNIA DE 1.10 MTS,44737,1,No,1,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,10 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:43:47.775,2026-01-05 22:42:58.199,489,1
cme0bhyy0003bvw44owafq44p,PALA DE MADERA INSIGNIA DE 1.30 MTS,59449,1,No,1,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,30 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:44:37.032,2026-01-05 22:42:58.701,490,1
cme0blemm003cvw445xpbgm8r,PALA DE MADERA INSIGNIA DE 1.60 MTS,79101,1,No,1,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 1,60 mts de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:47:17.327,2026-01-05 22:42:59.203,491,1
cme0bolp1003dvw449rmwp0ur,PALA DE MADERA INSIGNIA DE 55 CM,19635,1,No,1,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 55 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:49:46.454,2026-01-05 22:42:59.706,492,1
cme0br4n2003evw44y6u445e0,PALA DE MADERA INSIGNIA DE 60 CM,24565,1,No,1,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 60 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:51:44.319,2026-01-05 22:43:00.226,493,1
cme0bs9ek003fvw44s1tul72w,PALA DE MADERA INSIGNIA DE 80 CM,31064,1,No,1,Insumo,Pala,no-imagen,"Pala de madera insignia para utilizar en la Maceración. De elaboración artesanal y de gran calidad. 80 cm de largo. Ideal como regalo para cualquier amante de lo artesanal. te permitirá remover adecuadamente le mosto, asegurando que tienes una temperatura homogénea y que el agua está en contacto con todas las células del endospermo de tus granos.",2025-08-06 18:52:37.149,2026-01-05 22:43:00.73,494,1
cme0bykuo003gvw44mkazo9nr,PIEDRA OXIGENADORA MINERAL - DE COLOR,6135,1,No,1,Ingrediente,Ingrediente,no-imagen,"Piedra Oxigenadora Mineral de color: rojo, azul y verde; para la oxigenación de mosto y/o carbonatación de la cerveza. Facilita el desempeño de la levadura.",2025-08-06 18:57:31.92,2026-01-05 22:43:02.237,502,1
cme0c2cpv003hvw442xl6j9y1,	PININA CERVEZA OKCIDENTA APA CARANCHO BOTELLA 355,4481,355 ml,No,0,Cerveza,APA,no-imagen,"Pale Ale Americana, sociable, equilibrada y refrescante. Cuenta con un color dorado y un estupendo aroma a lúpulos frescos, cítricos y notas a maracuyá. Una cerveza muy balanceada para disfrutar en todo momento.",2025-08-06 19:00:28.004,2026-01-05 22:43:04.912,650,0
cme0co9yb003ivw44xoc917ol,PININA CERVEZA OKCIDENTA GOLDEN EH AMEO BOTELLA 355.,3032,355 ml,No,1,Cerveza,Golden,no-imagen,Cerveza hecha para apaciguar el calor del verano. Ligero aroma a frutas y suaves lúpulos nobles. En el paladar ligeramente dulce y muy refrescante.,2025-08-06 19:17:30.852,2026-01-05 22:43:05.415,647,1
cme0cvrtg003jvw44qsxktcne,PUNTERA DE ENFRIADOR CONTRACORRIENTE,15686,1,No,1,Insumo,Elemento,https://res.cloudinary.com/drh0qrube/image/upload/v1760558617/Puntera-Enfriador-Contracorriente.-Junta-para-Cambio-3-8_-entrada-de-agua-1-2_-salida-3-4-_mqail3.jpg,Puntera Enfriador Contracorriente con Junta para caño de 3/8 Entrada de Agua 1/2″  Salida 3/4″.,2025-08-06 19:23:20.597,2026-01-05 22:43:07.926,515,1
cme0cz5qs003kvw44n5339h87,SAL ANTIOXIDANTE ACIDO ASCORBICO X 100 GRS.,5590,100 grs,No,1,Ingrediente,Ingrediente,no-imagen,El ácido ascórbico es utilizado para evitar la oxidación y alargar la vida de la Cerveza. También conocido como Vitamina C.,2025-08-06 19:25:58.612,2026-01-05 22:43:08.429,693,10
cme0ecy17003lvw44jcilugnt,SANITIZADOR DE BOTELLAS A PRESION,51259,1,No,1,Insumo,Limpieza,no-imagen,"Sanitizador de botellas, modelo spin en color rojo. Super práctico y fácil de usar. Posee una bomba manual que se acciona al hacer presión sobre la boquilla de la bomba con la boca de la botella en forma invertida. De origen italiano y una excelente relación costo / beneficio.",2025-08-06 20:04:41.419,2026-01-05 22:43:08.933,528,1
cme0hek9d003mvw44sp1ld2xk,SANITIZADOR DE BOTELLAS A PRESION MODELO SPIN,19569,1,No,1,Insumo,Limpieza,no-imagen,"Sanitizador de botellas, modelo spin en color rojo. Super práctico y fácil de usar. Posee una bomba manual que se acciona al hacer presión sobre la boquilla de la bomba con la boca de la botella en forma invertida. De origen italiano y una excelente relación costo / beneficio.",2025-08-06 21:29:55.729,2026-01-05 22:43:09.438,529,1
cme0hgy12003nvw44fggxz77z,SANITIZANTE ACIDO PERACETICO X 1 LT FE115C,13049,1 lt,No,1,Insumo,Limpieza,no-imagen,Sanitizante ácido perácetico de acción rápida en frío. Propiedades Bactericida no-selectivo para uso en frío. Actúa rápidamente. No produce espuma. No es selectivo.,2025-08-06 21:31:46.887,2026-01-05 22:43:09.94,531,7
cme0hioey003ovw44kzwtqury,SANITIZANTE STAR SAN X 1 LT FE116,17494,1 lt,No,1,Insumo,Limpieza,no-imagen,"Es un excelente desinfectante de utilización muy común en el mundo cervecero, está aprobado para el uso en desinfección de materiales utilizados en la industria alimentaria. Requiere 60 segundos de contacto y no es necesario enjuagar en las concentraciones de uso recomendadas. El sanitizante Estar San es probablemente el limpiador desinfectante más difundido en la industria Cervecera. Genera una notoria espuma que es deseable impregne todas las superficies a tratar y dejar actuar durante unos minutos, dependiendo de la temperatura de aplicación. La dosis recomendada de utilización va del 0,5% al 2%.",2025-08-06 21:33:07.738,2026-01-05 22:43:10.462,537,7
cme0hlycw003pvw44yzodz0y3,SERVOMYCES NUTRIENTE X 10 GRS,5373,10 grs,No,1,Ingrediente,Ingrediente,no-imagen,"Servomyces Nutriente 100% biológico a base de levadura aislada y minerales. Permite obtener una cerveza más suave y equilibrada, eliminando notas ásperas de azufre. Mejora el rendimiento de las Levaduras.",2025-08-06 21:35:40.592,2026-01-05 22:43:11.464,544,3
cme0hpjdk003qvw448fcj3leb,SET 7 O-RING PARA CORNELIUS,4910,1,No,1,Kit,Cornelius,no-imagen,"Kit completo de orings para barril tipo Cornelius. Incluye: 2 oring chicos, 2 oring medianes y 1 oring grande.",2025-08-06 21:38:27.801,2026-01-05 22:43:11.966,768,1
cme0hrp8g003rvw44e1icbhbt,SOLUCION DE GUARDA Y LIMPIEZA DE PHMETRO,30025,1,No,1,Insumo,Limpieza,https://res.cloudinary.com/drh0qrube/image/upload/v1760558617/Soluci%C3%B3n-de-Guarda-y-Limpieza-de-Phmetro-250cm3-_x66zsc.jpg,Solución de Guarda y Limpieza de pHmetros es una solución Líquida que sirve para mantener limpio y resguardado nuestro pHmetro.,2025-08-06 21:40:08.704,2026-01-05 22:43:12.469,547,3
cme0huovm003svw44tipszrql,SOLUCION DE IODO X 50 ML.,6077,50 ml,No,1,Ingrediente,Ingrediente,https://res.cloudinary.com/drh0qrube/image/upload/v1760558618/Soluci%C3%B3n-de-Iodo-50ml-_ogsmm1.jpg,Solución de yodo empleada para determinar cuando está concluida la conversión del almidón en azúcares en el momento de la maceración.,2025-08-06 21:42:28.21,2026-01-05 22:43:12.973,548,6
cme0hx9a7003tvw440ez7arzy,SPRINGFERM BR-2 NUTRIENTE X 25 GRS,17939,25 grs,No,1,Ingrediente,Ingrediente,https://res.cloudinary.com/drh0qrube/image/upload/v1760558618/Springferm-BR2-Nutriente-para-Levadura-25gr-_pdnnoa.jpg,Springferm Nutriente para Levaduras de la marca Fermentis que tiene como objetivo mejorar el rendimiento de las mismas y lograr mejores ciclos de fermentación.,2025-08-06 21:44:27.792,2026-01-05 22:43:13.477,552,2
cme0hz8cr003uvw442fe1pb7o,SULFATO MAGNESIO X 1 KILO (SAL DE EPSON),30574,1 kg,No,1,Ingrediente,Ingrediente,no-imagen,"Sal utilizada para el tratamiento del Agua. Ayuda a disminuir el Ph del macerado. Se considera además como un nutriente muy importante para la levadura, otorgando a su vez amargor a nuestra Cerveza.",2025-08-06 21:46:00.075,2026-01-05 22:43:14.488,736,1
